Bed012-c2_0081836_0085556,so i guess this is more or less now just to get you up to date johno .,so i guess this is more or less now just to get you up to date johno .,s^rt^t,s^rt^t
Bed012-c2_2135790_2136470,the whole group .,the whole group .,s,s
Bed012-c2_2137000_2138160,and we present our results .,and we present our results .,s^cc^e,s^cc^e
Bed012-c2_2138780_2139330,our final .,our final .,s^e,s^e
Bed012-c4_2139970_2140210,okay .,o_k .,s^bk,s^bk
Bed012-c2_2140620_2141130,definite .,definite .,s^e,s^e
Bed012-c4_2141270_2145440,so when you were saying we need to do a re run of like ==,so when you were saying we need to do a re-run of like ==,s^bu.%--,s^bu.%--
Bed012-c1_2144950_2145350,h- - what ?,h- - what ?,qw,qw
Bed012-c4_2146640_2148330,what - like just working out the rest of the ==,what - like just working out the rest of the ==,s^bu.%-,s^bu.%-
Bed012-c2_2148410_2150720,yeah | we should do this th- - the upcoming days .,yeah | we should do this th- - the upcoming days .,s^aa|s^co,s^aa|s^co
Bed012-c4_2150270_2150770,this week ?,this week ?,qy^d^rt,qy^d^rt
Bed012-c2_2151040_2151870,so this week yeah .,so this week yeah .,s^aa^m,s^aa^m
Bed012-c4_2151830_2152060,okay .,o_k .,s^bk,s^bk
Bed012-c3_2151890_2155640,when you say the whole group you mean - the four of us and keith ?,when you say the whole group you mean - the four of us and keith ?,qy^bu^d^rt,qy^bu^d^rt
Bed012-c2_2156260_2157230,and ami might ==,and ami might ==,s^na.%-,s^na.%-
Bed012-c3_2157630_2158460,ami might be here .,ami might be here .,s^na,s^na
Bed012-c3_2158460_2160450,and it's possible that nancy will be here .,and it's possible that nancy'll be here .,s^e^rt,s^e^rt
Bed012-c2_2160410_2160650,yep .,yep .,s^aa,s^aa
Bed012-c3_2166990_2167440,so ==,so ==,fh,fh
Bed012-c3_2168170_2168500,yeah .,yeah .,fh,fh
Bed012-c2_2170710_2171450,because th- - you know ==,because th- - you know ==,s.%--,s.%--
Bed012-c2_2171450_2172960,once we have the belief net done ==,once we have the belief-net done ==,s.%-,s.%-
Bed012-c3_2172330_2174440,you're just going to have to explain it to me then on tuesday .,you're just gonna have to explain it to me then on tuesday .,s^co,s^co
Bed012-c3_2174440_2175580,how it's all going to work out .,how it's all gonna work out .,s^e,s^e
Bed012-c3_2176570_2176760,you know .,you know .,b,b
Bed012-c2_2181620_2181980,we will .,we will .,s^cc,s^cc
Bed012-c2_2182660_2188660,okay | because then once we have it sort of up and running then we can start you know defining the interfaces .,o_k | because then once we have it sort of up and running then we can start you know defining the interfaces .,s^aa|s,s^aa|s
Bed012-c2_2188660_2189780,and then feed stuff into it .,and then feed stuff into it .,s^e,s^e
Bed012-c2_2189780_2190700,and get stuff out of it .,and get stuff out of it .,s^e,s^e
Bed012-c2_2190700_2195380,and then hook it up to some fake construction parser .,and then hook it up to some fake construction parser .,s^e,s^e
Bed012-c2_2195740_2196120,and ==,and ==,fh,fh
Bed012-c3_2196270_2198650,that you will have in about nine months or so .,that you will have in about nine months or so .,s^2,s^2
Bed012-c3_2198650_2198940,yeah .,yeah .,b,b
Bed012-c2_2198910_2199090,yeah .,yeah .,b,b
Bed012-c2_2200320_2201280,and um ==,and um ==,fh,fh
Bed012-c3_2201230_2203120,the first bad version will be done in nine months .,the first bad version'll be done in nine months .,s^j,s^j
Bed012-c2_2204370_2206590,yeah i can worry about the ontology interface .,yeah i can worry about the ontology interface .,s^cc,s^cc
Bed012-c2_2206590_2209450,and you can - keith can worry about the discourse .,and you can - keith can worry about the discourse .,s^co,s^co
Bed012-c2_2209450_2217140,i mean this is pretty - um i mean i - i - i hope everybody uh knows that these are just going to be uh dummy values .,i mean this is pretty - um i mean i - i - i hope everybody uh knows that these are just going to be uh dummy values .,s,s
Bed012-c2_2217140_2217400,right ?,right ?,qy^d^f^g^rt,qy^d^f^g^rt
Bed012-c1_2217750_2217990,which ==,which ==,%-,%-
Bed012-c2_2217810_2218290,where the ==,where the ==,s^e.%-,s^e.%-
Bed012-c1_2219590_2220240,which ones ?,which ones ?,qw^rt,qw^rt
Bed012-c2_2220030_2226360,s- - so - so if the endpoint - if the go there is yes and no then go there discourse will just be fifty fifty .,s- - so - so if the endpoint - if the go-there is yes and no then go-there-discourse will just be fifty-fifty .,s:s,s:s
Bed012-c2_2227160_2227300,right ?,right ?,qy^d^g^rt,qy^d^g^rt
Bed012-c1_2228490_2231450,um | what do you mean if the go there says no then the go there is ?==,um | what do you mean if the go-there says no then the go-there is ?==,h|qw^bu.%-,h|qw^bu.%-
Bed012-c4_2229370_2230040,i don't get it .,i don't get it .,s,s
Bed012-c1_2231840_2232630,i don't u- - understand .,i don't u- - understand .,s,s
Bed012-c2_2235950_2236360,um ==,um ==,h,h
Bed012-c1_2236850_2239050,like the go there depends on all those four things .,like the go-there depends on all those four things .,s:s,s:s
Bed012-c2_2239020_2239290,yep .,yep .,s^aa,s^aa
Bed012-c1_2239690_2240190,yeah .,yeah .,b,b
Bed012-c2_2239820_2242170,but what are the values of the go there discourse ?,but what are the values of the go-there-discourse ?,qw^rt,qw^rt
Bed012-c1_2242670_2243750,well it depends on the situation .,well it depends on the situation .,s,s
Bed012-c1_2243750_2245500,if the discourse is strongly indicating that ==,if the discourse is strongly indicating that ==,s.%--,s.%--
Bed012-c2_2245770_2247670,yeah but uh we have no discourse input .,yeah but uh we have no discourse input .,s,s
Bed012-c1_2248230_2251790,oh i see | the d- - see uh specifically in our situation d and o are going to be uh ==,oh i see | the d- - see uh specifically in our situation d_ and o_ are gonna be uh ==,s^bk|s.%--,s^bk|s.%--
Bed012-c1_2252100_2252310,yeah .,yeah .,s^bk,s^bk
Bed012-c1_2252780_2253030,sure .,sure .,s^bk,s^bk
Bed012-c1_2253490_2253870,so whatever .,so whatever .,s,s
Bed012-c4_2253810_2254800,so so far we have ==,so so far we have ==,s^bs.%--,s^bs.%--
Bed012-c4_2255800_2256970,is that what the keith node is ?,is that what the keith node is ?,qy^rt,qy^rt
Bed012-c2_2257120_2257360,yep .,yep .,s^aa,s^aa
Bed012-c4_2257800_2259960,okay | and you're taking it out for now ?,o_k | and you're taking it out for now ?,s^bk|qy^rt,s^bk|qy^rt
Bed012-c4_2260280_2260390,or ?==,or ?==,qrr.%--,qrr.%--
Bed012-c2_2260340_2262210,well this is d ==,well this is d_ ==,s.%--,s.%--
Bed012-c2_2262720_2264800,okay this i can - i can get it in here .,o_k this i can - i can get it in here .,s,s
Bed012-c4_2263760_2264900,all the d s are ==,all the d_'s are ==,s.%-,s.%-
Bed012-c2_2265640_2266340,i can get it in here .,i can get it in here .,s^r^t1,s^r^t1
Bed012-c2_2266340_2269530,so th- - we have the uh um ==,so th- - we have the uh um ==,s.%--,s.%--
Bed012-c2_2271210_2273270,sk- - let's - let's call it keith johno .,sk- - let's - let's call it keith-johno .,s^cs,s^cs
Bed012-c2_2277320_2277660,node .,node .,s^e^rt,s^e^rt
Bed012-c1_2277390_2277560,johno .,johno .,s^m,s^m
Bed012-c2_2278560_2281470,there is an h somewhere printed .,there is an h_ somewhere printed .,s,s
Bed012-c3_2281190_2281610,there you go .,there you go .,s,s
Bed012-c1_2282370_2284180,yeah people have the same problem with my name .,yeah people have the same problem with my name .,s,s
Bed012-c2_2284940_2285000,yeah .,yeah .,b,b
Bed012-c1_2286340_2286430,oops !,oops !,s^fe,s^fe
Bed012-c2_2286600_2287520,and um ==,and um ==,fh,fh
Bed012-c3_2288330_2290870,does th- - th- - does the h go b- - before the a or after the a ?,does th- - th- - does the h_ go b- - before the a_ or after the a_ ?,qr,qr
Bed012-c1_2291970_2292550,oh in my name ?,oh in my name ?,qy^bu^rt,qy^bu^rt
Bed012-c3_2292620_2292880,yeah .,yeah .,s^aa,s^aa
Bed012-c1_2292740_2293280,before the a .,before the a_ .,s,s
Bed012-c3_2293960_2294590,okay good .,o_k good .,s^ba,s^ba
Bed012-c3_2295290_2296900,because you kn- - when you said people have the same problem i thought ==,cuz you kn- - when you said people have the same problem i thought ==,s.%--,s.%--
Bed012-c3_2297000_2299250,because my h goes after the uh e- - e- - e- - the v- ==,cuz my h_ goes after the uh e- - e- - e- - the v- ==,s.%--,s.%--
Bed012-c1_2298370_2299850,people have the inverse problem with my name .,people have the inverse problem with my name .,s,s
Bed012-c3_2299670_2299970,okay .,o_k .,s^bk,s^bk
Bed012-c3_2301360_2306400,i always have to check - every time y- - i send you an email - a past email of yours to make sure i'm spelling your name correctly .,i always have to check - every time y- - i send you an email - a past email of yours to make sure i'm spelling your name correctly .,s,s
Bed012-c1_2307260_2307460,yeah .,yeah .,b,b
Bed012-c1_2308060_2308550,that's good .,that's good .,s^bk,s^bk
Bed012-c3_2309390_2310020,i worry about you .,i worry about you .,s^j,s^j
Bed012-c1_2311590_2312320,i appreciate that .,i appreciate that .,s^ft^j,s^ft^j
Bed012-c2_2314020_2318690,but when you abbreviate yourself as the basman you don't use any h s .,but when you abbreviate yourself as the basman you don't use any h_'s .,s,s
Bed012-c1_2318490_2318900,basman ?,basman ?,qy^m^rt,qy^m^rt
Bed012-c1_2319230_2321330,yeah it's because of the chessplayer named michael basman .,yeah it's because of the chessplayer named michael basman .,s^df,s^df
Bed012-c1_2321830_2322700,who is my hero .,who is my hero .,s^e,s^e
Bed012-c2_2323000_2323290,okay .,o_k .,s^bk,s^bk
Bed012-c3_2325670_2326430,you're a geek !,you're a geek !,s^fe^j,s^fe^j
Bed012-c3_2327740_2328200,it's okay .,it's o_k .,s^ba,s^ba
Bed012-c3_2328300_2328390,i- ==,i- ==,%-,%-
Bed012-c3_2330470_2330940,how do you pronou- ?==,how do you pronou- ?==,qw.%--,qw.%--
Bed012-c2_2330580_2330920,okay .,o_k .,fg,fg
Bed012-c3_2331230_2332160,how do you pronounce your name ?,how do you pronounce your name ?,qw^rt,qw^rt
Bed012-c4_2332320_2332560,eva .,eva .,s,s
Bed012-c3_2333060_2333240,eva ?,eva ?,qy^d^m^rt,qy^d^m^rt
Bed012-c4_2333690_2333780,yeah .,yeah .,s^aa,s^aa
Bed012-c1_2333950_2334410,not eva ?,not eva ?,qy^d^rt,qy^d^rt
Bed012-c3_2334990_2336630,what if i were - what if i were to call you eva ?,what if i were - what if i were to call you eva ?,qo,qo
Bed012-c4_2337900_2339260,i'd probably still respond to it .,i'd probably still respond to it .,s,s
Bed012-c4_2339790_2341440,i've had people call me eva .,i've had people call me eva .,s,s
Bed012-c4_2341440_2342100,but - i don't know .,but - i don't know .,s^no,s^no
Bed012-c3_2342670_2344150,no not just eva - eva .,no not just eva - eva .,s^ng,s^ng
Bed012-c3_2344330_2348230,like if i u- - take the v and s- - pronounce it like it was a german v .,like if i u- - take the v_ and s- - pronounce it like it was a german v_ .,s^df,s^df
Bed012-c2_2349680_2350440,which is f .,which is f_ .,s^2,s^2
Bed012-c3_2350670_2350960,yeah .,yeah .,s^aa,s^aa
Bed012-c4_2351950_2353540,um | no idea then .,um | no idea then .,h|s^no,h|s^no
Bed012-c2_2353420_2353880,voiced .,voiced .,s^2,s^2
Bed012-c4_2355880_2356010,what ?,what ?,qw^br^rt,qw^br^rt
Bed012-c3_2356990_2357860,it sounds like an f .,it sounds like an f_ .,s,s
Bed012-c4_2357110_2357260,i ==,i ==,%-,%-
Bed012-c3_2357990_2359010,there's also an f in german .,there's also an f_ in german .,s,s
Bed012-c4_2358320_2358640,okay .,o_k .,s^bk,s^bk
Bed012-c3_2359010_2359520,which is why i ==,which is why i ==,s^e.%-,s^e.%-
Bed012-c2_2359350_2361320,well it's just the difference between voiced and unvoiced .,well it's just the difference between voiced and unvoiced .,s,s
Bed012-c3_2361320_2361660,yeah .,yeah .,b,b
Bed012-c4_2361350_2361690,okay .,o_k .,s^bk,s^bk
Bed012-c3_2368680_2369510,as long as that's okay .,as long as that's o_k .,s,s
Bed012-c4_2368820_2369520,um ==,um ==,fg,fg
Bed012-c3_2369710_2371460,i mean i might slip out and say it accidentally .,i mean i might slip out and say it accidentally .,s,s
Bed012-c3_2371630_2372270,that's all i'm saying .,that's all i'm saying .,s^bd,s^bd
Bed012-c4_2372040_2372930,that's fine .,that's fine .,s^ba,s^ba
Bed012-c1_2374230_2376010,yeah | it doesn't matter what those nodes are anyway .,yeah | it doesn't matter what those nodes are anyway .,fg|s,fg|s
Bed012-c1_2376010_2377590,because we'll just make the weights zero for now .,because we'll just make the weights zero for now .,s^df,s^df
Bed012-c2_2378320_2378520,yep .,yep .,s^aa,s^aa
Bed012-c2_2379620_2380540,we'll make them zero for now .,we'll make them zero for now .,s^na^r,s^na^r
Bed012-c2_2381240_2383730,because it - who - who knows what they come up with .,because it - who - who knows what they come up with .,s^df,s^df
Bed012-c2_2384920_2385700,what's going to come in there .,what's gonna come in there .,s^e,s^e
Bed012-c2_2387030_2387330,okay .,o_k .,fh,fh
Bed012-c2_2388740_2389990,and um ==,and um ==,fh,fh
Bed012-c2_2393310_2393990,then ==,then ==,%--,%--
Bed012-c2_2398290_2401900,should we start on thursday ?,should we start on thursday ?,qy^rt^t,qy^rt^t
Bed012-c1_2402890_2403240,okay .,o_k .,s^aa,s^aa
Bed012-c2_2402900_2404390,and not meet tomorrow ?,and not meet tomorrow ?,qy^d^e^rt,qy^d^e^rt
Bed012-c1_2405050_2405280,sure .,sure .,s^aa,s^aa
Bed012-c2_2412140_2412390,okay .,o_k .,s^bk,s^bk
Bed012-c2_2414200_2415030,i'll send an email .,i'll send an email .,s^cc,s^cc
Bed012-c2_2416180_2417190,make a time suggestion .,make a time suggestion .,s^cc^e,s^cc^e
Bed012-c3_2417580_2417720,wait .,wait .,s^co^t,s^co^t
Bed012-c3_2417720_2421630,maybe it's okay so that - that - that we can - that we have one node per construction .,maybe it's o_k so that - that - that we can - that we have one node per construction .,s,s
Bed012-c3_2422030_2426500,because even in people like they don't know what you're talking about if you're using some sort of strange construction .,cuz even in people like they don't know what you're talking about if you're using some sort of strange construction .,s^df,s^df
Bed012-c2_2428830_2432110,yeah they would still c- - sort of get the closest best fit .,yeah they would still c- - sort of get the closest best fit .,s^aap,s^aap
Bed012-c3_2432580_2434850,well yeah but i mean the - uh i mean that's what the construction parser would do .,well yeah but i mean the - uh i mean that's what the construction parser would do .,s^aap,s^aap
Bed012-c3_2434850_2438350,uh i mean if you said something completely arbitrary it would f- - find the closest construction .,uh i mean if you said something completely arbitrary it would f- - find the closest construction .,s^df,s^df
Bed012-c2_2435170_2435670,uhhuh .,mm-hmm .,b,b
Bed012-c2_2438340_2438690,okay .,o_k .,b,b
Bed012-c3_2438350_2438520,right ?,right ?,qy^d^f^g^rt,qy^d^f^g^rt
Bed012-c3_2438520_2439890,but if you said something that was completel- - uh ==,but if you said something that was completel- - er ==,s.%--,s.%--
Bed012-c3_2439890_2441990,h- - theoretically the construction parser would do that .,h- - theoretically the construction parser would do that .,s^bsc,s^bsc
Bed012-c3_2442360_2447550,but if you said something for which there was no construction whatsoever n- - people wouldn't have any idea what you were talking about .,but if you said something for which there was no construction whatsoever n- - people wouldn't have any idea what you were talking about .,s,s
Bed012-c2_2447730_2448090,uhhuh .,mm-hmm .,b,b
Bed012-c3_2448890_2450710,like bus dog fried egg i mean .,like bus dog fried egg i mean .,s^e,s^e
Bed012-c3_2451590_2452660,you know .,you know .,b,b
Bed012-c2_2452500_2454900,or if even something chinese for example .,or if even something chinese for example .,s^2,s^2
Bed012-c3_2454680_2455820,or something in mandarin yeah .,or something in mandarin yeah .,s^e,s^e
Bed012-c3_2456860_2458330,or cantonese as the case may be .,or cantonese as the case may be .,s^e,s^e
Bed012-c3_2462220_2463280,what do you think about that bhaskara ?,what do you think about that bhaskara ?,qo,qo
Bed012-c1_2464160_2464550,i mean ==,i mean ==,h,h
Bed012-c1_2465520_2465790,well ==,well ==,h,h
Bed012-c1_2467380_2470760,but how many constructions do - could we possibly have nodes for ?,but how many constructions do - could we possibly have nodes for ?,qw,qw
Bed012-c3_2473140_2474290,in this system or in r- ?==,in this system or in r- ?==,qr^bu^d.%-,qr^bu^d.%-
Bed012-c1_2474800_2475200,no we .,no we .,s^ar:s,s^ar:s
Bed012-c1_2475470_2476800,like when people do this kind of thing .,like when people do this kind of thing .,s^e,s^e
Bed012-c3_2476380_2478180,oh when p- - how many constructions do people have ?,oh when p- - how many constructions do people have ?,qw^bu^rt,qw^bu^rt
Bed012-c1_2478420_2478600,yeah .,yeah .,s^aa,s^aa
Bed012-c3_2478820_2480000,i have not the slightest idea .,i have not the slightest idea .,s^no,s^no
Bed012-c1_2480900_2485070,is it considered to be like in - are they considered to be like very uh sort of s- - abstract things ?,is it considered to be like in - are they considered to be like very uh sort of s- - abstract things ?,qy^rt,qy^rt
Bed012-c3_2483840_2485310,every noun is a construction .,every noun is a construction .,s,s
Bed012-c1_2485360_2487800,okay | so it's like in the thousands .,o_k | so it's like in the thousands .,s^bk|s^bu,s^bk|s^bu
Bed012-c3_2486400_2486460,the ==,the ==,%-,%-
Bed012-c3_2486460_2486790,yeah .,yeah .,b,b
Bed012-c3_2487850_2490410,any - any form meaning pair to my understanding is a construction .,any - any form-meaning pair to my understanding is a construction .,s,s
Bed012-c1_2490950_2491260,okay .,o_k .,s^bk,s^bk
Bed012-c2_2491250_2491580,so ==,so ==,fh,fh
Bed012-c3_2491650_2495670,and form u- - starts at the level of noun - or actually maybe even sounds .,and form u- - starts at the level of noun - or actually maybe even sounds .,s^e,s^e
Bed012-c2_2495080_2495470,phoneme .,phoneme .,s^2,s^2
Bed012-c2_2495740_2495960,yep .,yep .,b,b
Bed012-c3_2495930_2496220,yeah .,yeah .,b,b
Bed012-c3_2496850_2497820,and goes upwards .,and goes upwards .,s^e,s^e
Bed012-c3_2499080_2501740,until you get the ditransitive construction .,until you get the ditransitive construction .,s^e,s^e
Bed012-c3_2501740_2503670,and then of course the c- - i guess maybe there can be the ==,and then of course the c- - i guess maybe there can be the ==,s.%--,s.%--
Bed012-c1_2501980_2502250,s- ==,s- ==,%-,%-
Bed012-c3_2503770_2505210,can there be combinations of the dit- ?==,can there be combinations of the dit- ?==,qy^bu.%-,qy^bu.%-
Bed012-c1_2504560_2505970,discourse level constructions .,discourse-level constructions .,s^2,s^2
Bed012-c3_2505590_2505790,yeah .,yeah .,s^aa,s^aa
Bed012-c3_2507230_2509000,the giving a speech construction .,the giving a speech construction .,s,s
Bed012-c2_2509870_2511110,rhetorical constructions .,rhetorical constructions .,s,s
Bed012-c2_2511110_2511260,yeah .,yeah .,b^rt,b^rt
Bed012-c1_2511360_2511720,yes .,yes .,b,b
Bed012-c2_2518770_2523410,but i mean | you know you can probably count - count the ways .,but i mean | you know you can probably count - count the ways .,fg|s,fg|s
Bed012-c2_2523630_2523890,i mean ==,i mean ==,fh,fh
Bed012-c3_2523700_2525370,it's probab- - yeah i would s- - definitely say it's finite .,it's probab- - yeah i would s- - definitely say it's finite .,s^na,s^na
Bed012-c2_2525450_2525670,yeah .,yeah .,s^aa,s^aa
Bed012-c3_2525870_2528360,and at least in compilers that's all that really matters .,and at least in compilers that's all that really matters .,s,s
Bed012-c3_2528360_2529910,as long as your analysis is finite .,as long as your analysis is finite .,s^e,s^e
Bed012-c1_2531670_2533080,how's that - how it can be finite again ?,how's that - how it can be finite again ?,qw^rt,qw^rt
Bed012-c3_2534450_2536230,nah i can't think of a way it would be infinite .,nah i can't think of a way it would be infinite .,s,s
Bed012-c2_2537380_2539160,well you can come up with new constructions .,well you can come up with new constructions .,s^ng,s^ng
Bed012-c3_2539670_2548910,yeah | if the - if your - if your brain was totally non deterministic then perhaps there's a way to get uh infin- - an infinite number of constructions that you'd have to worry about .,yeah | if the - if your - if your brain was totally non-deterministic Bdb001.dadb Bdb001.out Bdb001.trans Bed002.dadb Bed002.out Bed002.trans Bed003.dadb Bed003.out Bed003.trans Bed004.dadb Bed004.out Bed004.trans Bed005.dadb Bed005.out Bed005.trans Bed006.dadb Bed006.out Bed006.trans Bed008.dadb Bed008.out Bed008.trans Bed009.dadb Bed009.out Bed009.trans Bed010.dadb Bed010.out Bed010.trans Bed011.dadb Bed011.out Bed011.trans Bed012.dadb Bed012.out Bed012.trans Bed013.dadb Bed013.trans Bed014.dadb Bed014.trans Bed015.dadb Bed015.trans Bed016.dadb Bed016.trans Bed017.dadb Bed017.trans Bmr001.dadb Bmr001.trans Bmr002.dadb Bmr002.trans Bmr003.dadb Bmr003.trans Bmr005.dadb Bmr005.trans Bmr006.dadb Bmr006.trans Bmr007.dadb Bmr007.trans Bmr008.dadb Bmr008.trans Bmr009.dadb Bmr009.trans Bmr010.dadb Bmr010.trans Bmr011.dadb Bmr011.trans Bmr012.dadb Bmr012.trans Bmr013.dadb Bmr013.trans Bmr014.dadb Bmr014.trans Bmr015.dadb Bmr015.trans Bmr016.dadb Bmr016.trans Bmr018.dadb Bmr018.trans Bmr019.dadb Bmr019.trans Bmr020.dadb Bmr020.trans Bmr021.dadb Bmr021.trans Bmr022.dadb Bmr022.trans Bmr023.dadb Bmr023.trans Bmr024.dadb Bmr024.trans Bmr025.dadb Bmr025.trans Bmr026.dadb Bmr026.trans Bmr027.dadb Bmr027.trans Bmr028.dadb Bmr028.trans Bmr029.dadb Bmr029.trans Bmr030.dadb Bmr030.trans Bmr031.dadb Bmr031.trans Bns001.dadb Bns001.trans Bns002.dadb Bns002.trans Bns003.dadb Bns003.trans Bro003.dadb Bro003.trans Bro004.dadb Bro004.trans Bro005.dadb Bro005.trans Bro007.dadb Bro007.trans Bro008.dadb Bro008.trans Bro010.dadb Bro010.trans Bro011.dadb Bro011.trans Bro012.dadb Bro012.trans Bro013.dadb Bro013.trans Bro014.dadb Bro014.trans Bro015.dadb Bro015.trans Bro016.dadb Bro016.trans Bro017.dadb Bro017.trans Bro018.dadb Bro018.trans Bro019.dadb Bro019.trans Bro021.dadb Bro021.trans Bro022.dadb Bro022.trans Bro023.dadb Bro023.trans Bro024.dadb Bro024.trans Bro025.dadb Bro025.trans Bro026.dadb Bro026.trans Bro027.dadb Bro027.trans Bro028.dadb Bro028.trans Bsr001.dadb Bsr001.trans Btr001.dadb Btr001.trans Btr002.dadb Btr002.trans Buw001.dadb Buw001.trans scr.sh then perhaps there's a way to get uh infin- - an infinite number of constructions that you'd have to worry about .,s^aa^j|s,s^aa^j|s
Bed012-c1_2550290_2552100,but i mean in the practical sense it's impossible .,but i mean in the practical sense it's impossible .,s,s
Bed012-c3_2552790_2554410,right | because if we have a fixed number of neurons .,right | cuz if we have a fixed number of neurons .,s^aa|s^df^rt,s^aa|s^df^rt
Bed012-c1_2554760_2555070,yeah .,yeah .,s^aa,s^aa
Bed012-c3_2559030_2561460,so the best case scenario would be the number of constructions ==,so the best-case scenario would be the number of constructions ==,s.%--,s.%--
Bed012-c3_2561590_2564110,or the worst case scenario is the number of constructions equals the number of neurons .,or the worst-case scenario is the number of constructions equals the number of neurons .,s^bsc,s^bsc
Bed012-c1_2564060_2565650,well two to the power of the number of neurons .,well two to the power of the number of neurons .,s^aap,s^aap
Bed012-c3_2565760_2566040,right .,right .,s^aa,s^aa
Bed012-c3_2567320_2568530,but still - finite .,but still - finite .,s^aap,s^aap
Bed012-c2_2576150_2576510,okay .,o_k .,b,b
Bed012-c3_2577210_2577420,no wait .,no wait .,s^co,s^co
Bed012-c3_2577420_2578370,not necessarily is it ?,not necessarily is it ?,qy^rt,qy^rt
Bed012-c3_2578520_2579580,we can end the meeting .,we can end the meeting .,s^co,s^co
Bed012-c3_2579580_2579870,i just ==,i just ==,%--,%--
Bed012-c3_2580410_2582840,can't you use different var- - different levels of activation ?,can't you use different var- - different levels of activation ?,qy^rt,qy^rt
Bed012-c3_2583170_2587820,across uh lots of different neurons to specify different values .,across uh lots of different neurons to specify different values .,s^e,s^e
Bed012-c2_2584370_2584730,uhhuh .,mm-hmm .,b,b
Bed012-c1_2589010_2593160,um | yeah but there's like a certain level of ==,um | yeah but there's like a certain level of ==,h|s^aap.%-,h|s^aap.%-
Bed012-c3_2593100_2593920,there's a bandwidth issue .,there's a bandwidth issue .,s^2,s^2
Bed012-c3_2593920_2594180,right ?,right ?,qy^d^g^rt,qy^d^g^rt
Bed012-c1_2594140_2596080,bandw- - yeah so you can't do better than something .,bandw- - yeah so you can't do better than something .,s^na,s^na
Bed012-c3_2594440_2594950,yeah .,yeah .,b,b
Bed012-c2_2595580_2596400,turn off the mikes .,turn off the mikes .,z,z
Bed012-c2_2596630_2598410,otherwise it gets really tough for the tr- ==,otherwise it gets really tough for the tr- ==,z,z
